qValue,rValue,sValue
0.48,0.058837202,0.000163603
0.482,0.058823847,0.000166085
0.484,0.05887167,0.000168424
0.486,0.058956715,0.000164804
0.488,0.058891443,0.000160229
0.49,0.058814267,0.000158263
0.492,0.05886283,0.000158505
0.494,0.058873249,0.000157004
0.496,0.058859096,0.000156556
0.498,0.058871572,0.000155817
0.5,0.058867384,0.000126809
0.504,0.058874572,0.000109704
0.508,0.058863935,0.000110172
0.512,0.058858759,0.000110415
0.516,0.058856408,0.000110384
0.52,0.058918573,0.000110002
0.524,0.058883852,0.000109708
0.528,0.058884008,0.00010953
0.532,0.05894115,0.000110076
0.536,0.059003186,0.000110392
0.54,0.059007742,0.000114701
0.544,0.058962483,0.000113826
0.548,0.059123039,0.000113156
0.552,0.059048175,0.000111938
0.556,0.059234657,0.000110858
0.56,0.059289446,0.000110299
0.564,0.059225886,0.000110572
0.568,0.059361485,0.000110825
0.572,0.059343271,0.000110459
0.576,0.05939995,0.000110677
0.58,0.059415367,0.000110965
0.584,0.05946778,0.000111187
0.588,0.059459852,0.000111115
0.592,0.059493438,0.000111086
0.596,0.059577771,0.000115325
0.6,0.059628887,0.000122534
0.604,0.059698702,0.000127832
0.608,0.059728403,0.00012533
0.612,0.059691153,0.000120153
0.616,0.05972676,0.000118373
0.62,0.059699647,0.00011742
0.624,0.05975049,0.000117611
0.628,0.05985487,0.000117495
0.632,0.059918582,0.000117335
0.636,0.059939994,0.000116663
0.64,0.060022774,0.000115361
0.644,0.060113549,0.000114412
0.648,0.060115394,0.000114347
0.652,0.060231223,0.000114371
0.656,0.060183178,0.000114359
0.66,0.060365506,0.000117399
0.664,0.060434694,0.000119731
0.668,0.060402366,0.000117357
0.672,0.060475338,0.00011718
0.676,0.060489215,0.000115964
0.68,0.060469125,0.000116219
0.684,0.060521925,0.000115973
0.688,0.060454428,0.000115738
0.692,0.060540187,0.000115318
0.696,0.060486264,0.000114909
0.7,0.060513405,0.000115251
0.704,0.060482401,0.000115197
0.708,0.060449637,0.000115078
0.712,0.060477949,0.000114966
0.716,0.060523174,0.000118224
0.72,0.060816714,0.00012799
0.724,0.06091819,0.000135075
0.728,0.060862941,0.000135015
0.732,0.060277816,0.000124545
0.736,0.060064558,0.000120629
0.74,0.059702206,0.00011799
0.744,0.059285497,0.000117264
0.748,0.058873975,0.000115407
0.752,0.058394759,0.000114436
0.756,0.058907031,0.000124024
0.76,0.059303402,0.000132979
0.764,0.059694252,0.000139661
0.768,0.059644383,0.000144421
0.772,0.059693457,0.000150268
0.776,0.059693497,0.000155948
0.78,0.059758249,0.000161992
0.784,0.059827373,0.000166886
0.788,0.059831032,0.00017221
0.792,0.059773987,0.000179187
0.796,0.059739674,0.000186337
0.8,0.059722087,0.000193755
0.804,0.059574791,0.000202254
0.808,0.059591064,0.000212226
0.812,0.05948136,0.000223968
0.816,0.059323387,0.000234149
0.82,0.059181154,0.000246858
0.824,0.058670199,0.000265566
0.828,0.058432927,0.000287621
0.832,0.058137695,0.00029625
0.836,0.058089312,0.000306281
0.84,0.057323545,0.00035926
0.844,0.056058125,0.000520274
0.848,0.055332228,0.001103097
0.852,0,0
0.856,0,0
0.86,0,0
0.864,0,0
0.868,0,0
0.872,0,0
0.876,0,0
0.88,0,0
0.884,0,0
0.888,0,0
0.892,0,0
0.896,0,0
