qValue,rValue,sValue
0.672,0.060120616,0.000116477
0.676,0.060208242,0.000115392
0.68,0.060199209,0.0001157
0.684,0.060158067,0.000115258
0.688,0.060254374,0.000115328
0.692,0.06014373,0.000114546
0.696,0.06017793,0.000114277
0.7,0.060207147,0.000114631
0.704,0.060106078,0.000114466
0.708,0.060111553,0.000114416
0.712,0.060169913,0.00011437
0.716,0.060185396,0.00011756
0.72,0.060487915,0.000127253
0.724,0.060689352,0.000134549
0.728,0.060503364,0.000134187
0.732,0.060081199,0.000124111
0.736,0.059748491,0.000119965
0.74,0.059468993,0.000117494
0.744,0.05906124,0.000116804
0.748,0.058621194,0.000114893
0.752,0.058119764,0.000113877
0.756,0.058632275,0.00012342
0.76,0.059098553,0.000132472
0.764,0.059362709,0.000138838
0.768,0.059375043,0.000143693
0.772,0.059470989,0.000149668
0.776,0.059485653,0.000155334
0.78,0.059481325,0.000161234
0.784,0.059544102,0.000166059
0.788,0.059515636,0.000171277
0.792,0.059530221,0.000178394
0.796,0.059411754,0.000185237
0.8,0.059490093,0.000192962
0.804,0.059359288,0.000201418
0.808,0.059294912,0.00021106
0.812,0.059116387,0.000222543
0.816,0.059132724,0.000233332
0.82,0.058743306,0.000244976
0.824,0.0586387,0.000265334
0.828,0.058164412,0.000286182
0.832,0.05793773,0.000295078
0.836,0.05789701,0.000305075
0.84,0.057032317,0.000357087
0.844,0.055787998,0.000517772
0.848,0.054965525,0.001096107
0.852,0,0
0.856,0,0
0.86,0,0
0.864,0,0
0.868,0,0
0.872,0,0
0.876,0,0
0.88,0,0
0.884,0,0
0.888,0,0
0.892,0,0
0.896,0,0
